"agency","site_no","Date","month","HydrologicEvent","SampleFraction","Inorganic_N","Nitrate","Mixed_N","TP","Temperature","TSS","Turbidity"
"21NC02WQ","J1330000",2005-09-23,"Sep",NA,"Non-filterable",NA,NA,NA,NA,NA,996,NA
"21NC02WQ","J1330000",2005-09-23,"Sep",NA,"Total",NA,NA,NA,NA,NA,NA,1005
"21NC02WQ","J1330000",2005-09-23,"Sep",NA,NA,NA,NA,NA,NA,846,NA,NA
"21NC02WQ","J1330000",2005-10-05,"Oct",NA,"Total",NA,NA,NA,NA,NA,NA,393
"21NC02WQ","J1330000",2005-10-05,"Oct",NA,NA,NA,NA,NA,NA,870,NA,NA
"21NC02WQ","J1330000",2005-10-20,"Oct",NA,NA,NA,NA,NA,NA,780,NA,NA
"21NC02WQ","J1330000",2005-11-02,"Nov",NA,NA,NA,NA,NA,NA,577,NA,NA
"21NC02WQ","J1330000",2005-11-16,"Nov",NA,"Non-filterable",NA,NA,NA,NA,NA,979,NA
"21NC02WQ","J1330000",2005-11-16,"Nov",NA,NA,NA,NA,NA,NA,779,NA,NA
"21NC02WQ","J1330000",2005-11-29,"Nov",NA,"Non-filterable",NA,NA,NA,NA,NA,1262,NA
"21NC02WQ","J1330000",2005-11-29,"Nov",NA,NA,NA,NA,NA,NA,553,NA,NA
"21NC02WQ","J1330000",2005-12-16,"Dec",NA,"Non-filterable",NA,NA,NA,NA,NA,1502,NA
"21NC02WQ","J1330000",2005-12-16,"Dec",NA,NA,NA,NA,NA,NA,1580,NA,NA
"21NC02WQ","J1330000",2005-12-28,"Dec",NA,"Non-filterable",NA,NA,NA,NA,NA,502,NA
"21NC02WQ","J1330000",2005-12-28,"Dec",NA,"Total",NA,NA,NA,NA,NA,NA,1268
"21NC02WQ","J1330000",2005-12-28,"Dec",NA,NA,NA,NA,NA,NA,2007,NA,NA
"21NC02WQ","J1330000",2006-01-11,"Jan",NA,"Non-filterable",NA,NA,NA,NA,NA,1262,NA
"21NC02WQ","J1330000",2006-01-11,"Jan",NA,NA,NA,NA,NA,NA,509,NA,NA
"21NC02WQ","J1330000",2006-01-26,"Jan",NA,"Total",NA,NA,NA,NA,NA,NA,1033
"21NC02WQ","J1330000",2006-01-26,"Jan",NA,NA,NA,NA,NA,NA,2007,NA,NA
"21NC02WQ","J1330000",2006-02-07,"Feb",NA,"Non-filterable",NA,NA,NA,NA,NA,401,NA
"21NC02WQ","J1330000",2006-02-07,"Feb",NA,NA,NA,NA,NA,NA,403,NA,NA
"21NC02WQ","J1330000",2006-02-22,"Feb",NA,"Non-filterable",NA,NA,NA,NA,NA,1752,NA
"21NC02WQ","J1330000",2006-02-22,"Feb",NA,"Total",NA,NA,NA,NA,NA,NA,1268
"21NC02WQ","J1330000",2006-02-22,"Feb",NA,NA,NA,NA,NA,NA,411,NA,NA
"21NC02WQ","J1330000",2006-03-08,"Mar",NA,"Non-filterable",NA,NA,NA,NA,NA,996,NA
"21NC02WQ","J1330000",2006-03-08,"Mar",NA,NA,NA,NA,NA,NA,487,NA,NA
"21NC02WQ","J1330000",2006-03-22,"Mar",NA,"Non-filterable",NA,NA,NA,NA,NA,478,NA
"21NC02WQ","J1330000",2006-03-22,"Mar",NA,"Total",NA,NA,NA,NA,NA,NA,1989
"21NC02WQ","J1330000",2006-03-22,"Mar",NA,NA,NA,NA,NA,NA,533,NA,NA
"21NC02WQ","J1330000",2006-04-04,"Apr",NA,"Non-filterable",NA,NA,NA,NA,NA,524,NA
"21NC02WQ","J1330000",2006-04-04,"Apr",NA,NA,NA,NA,NA,NA,579,NA,NA
"21NC02WQ","J1330000",2006-04-18,"Apr",NA,"Non-filterable",NA,NA,NA,NA,NA,1214,NA
"21NC02WQ","J1330000",2006-04-18,"Apr",NA,"Total",NA,NA,NA,NA,NA,NA,1760
"21NC02WQ","J1330000",2006-04-18,"Apr",NA,NA,NA,NA,NA,NA,655,NA,NA
"21NC02WQ","J1330000",2006-05-11,"May",NA,"Non-filterable",NA,NA,NA,NA,NA,1752,NA
"21NC02WQ","J1330000",2006-05-11,"May",NA,NA,NA,NA,NA,NA,780,NA,NA
"21NC02WQ","J1330000",2006-05-18,"May",NA,"Non-filterable",NA,NA,NA,NA,NA,1570,NA
"21NC02WQ","J1330000",2006-05-18,"May",NA,"Total",NA,NA,NA,NA,NA,NA,1253
"21NC02WQ","J1330000",2006-05-18,"May",NA,NA,NA,NA,NA,NA,780,NA,NA
"21NC02WQ","J1330000",2006-06-02,"Jun",NA,"Non-filterable",NA,NA,NA,NA,NA,1053,NA
"21NC02WQ","J1330000",2006-06-02,"Jun",NA,NA,NA,NA,NA,NA,871,NA,NA
"21NC02WQ","J1330000",2006-06-15,"Jun",NA,"Non-filterable",NA,NA,NA,NA,NA,1319,NA
"21NC02WQ","J1330000",2006-06-15,"Jun",NA,"Total",NA,NA,NA,NA,NA,NA,1469
"21NC02WQ","J1330000",2006-06-15,"Jun",NA,NA,NA,NA,NA,NA,674,NA,NA
"21NC02WQ","J1330000",2006-06-28,"Jun",NA,"Non-filterable",NA,NA,NA,NA,NA,1407,NA
"21NC02WQ","J1330000",2006-06-28,"Jun",NA,NA,NA,NA,NA,NA,868,NA,NA
"21NC02WQ","J1330000",2006-07-13,"Jul",NA,"Non-filterable",NA,NA,NA,NA,NA,996,NA
"21NC02WQ","J1330000",2006-07-13,"Jul",NA,"Total",NA,NA,NA,NA,NA,NA,706
"21NC02WQ","J1330000",2006-07-13,"Jul",NA,NA,NA,NA,NA,NA,915,NA,NA
"21NC02WQ","J1330000",2006-07-28,"Jul",NA,"Non-filterable",NA,NA,NA,NA,NA,1053,NA
"21NC02WQ","J1330000",2006-07-28,"Jul",NA,NA,NA,NA,NA,NA,891,NA,NA
"21NC02WQ","J1330000",2006-08-10,"Aug",NA,"Non-filterable",NA,NA,NA,NA,NA,730,NA
"21NC02WQ","J1330000",2006-08-10,"Aug",NA,"Total",NA,NA,NA,NA,NA,NA,1443
"21NC02WQ","J1330000",2006-08-10,"Aug",NA,NA,NA,NA,NA,NA,928,NA,NA
"21NC02WQ","J1330000",2006-08-24,"Aug",NA,"Non-filterable",NA,NA,NA,NA,NA,1464,NA
"21NC02WQ","J1330000",2006-08-24,"Aug",NA,NA,NA,NA,NA,NA,910,NA,NA
"21NC02WQ","J1330000",2006-09-07,"Sep",NA,"Non-filterable",NA,NA,NA,NA,NA,502,NA
"21NC02WQ","J1330000",2006-09-07,"Sep",NA,"Total",NA,NA,NA,NA,NA,NA,443
"21NC02WQ","J1330000",2006-09-07,"Sep",NA,NA,NA,NA,NA,NA,846,NA,NA
"21NC02WQ","J1330000",2006-09-20,"Sep",NA,NA,NA,NA,NA,NA,824,NA,NA
"21NC02WQ","J1330000",2006-10-05,"Oct",NA,"Total",NA,NA,NA,NA,NA,NA,374
"21NC02WQ","J1330000",2006-10-05,"Oct",NA,NA,NA,NA,NA,NA,866,NA,NA
"21NC02WQ","J1330000",2006-10-19,"Oct",NA,"Non-filterable",NA,NA,NA,NA,NA,1605,NA
"21NC02WQ","J1330000",2006-10-19,"Oct",NA,NA,NA,NA,NA,NA,781,NA,NA
"21NC02WQ","J1330000",2006-11-03,"Nov",NA,"Total",NA,NA,NA,NA,NA,NA,383
"21NC02WQ","J1330000",2006-11-03,"Nov",NA,NA,NA,NA,NA,NA,504,NA,NA
"21NC02WQ","J1330000",2006-11-14,"Nov",NA,"Non-filterable",NA,NA,NA,NA,NA,478,NA
"21NC02WQ","J1330000",2006-11-14,"Nov",NA,NA,NA,NA,NA,NA,548,NA,NA
"21NC02WQ","J1330000",2006-11-28,"Nov",NA,"Non-filterable",NA,NA,NA,NA,NA,1024,NA
"21NC02WQ","J1330000",2006-11-28,"Nov",NA,NA,NA,NA,NA,NA,510,NA,NA
"21NC02WQ","J1330000",2006-12-17,"Dec",NA,"Non-filterable",NA,NA,NA,NA,NA,1214,NA
"21NC02WQ","J1330000",2006-12-17,"Dec",NA,"Total",NA,NA,NA,NA,NA,NA,1005
"21NC02WQ","J1330000",2006-12-17,"Dec",NA,NA,NA,NA,NA,NA,507,NA,NA
"21NC02WQ","J1330000",2006-12-27,"Dec",NA,"Non-filterable",NA,NA,NA,NA,NA,619,NA
"21NC02WQ","J1330000",2006-12-27,"Dec",NA,NA,NA,NA,NA,NA,446,NA,NA
"21NC02WQ","J1330000",2007-01-10,"Jan",NA,"Non-filterable",NA,NA,NA,NA,NA,401,NA
"21NC02WQ","J1330000",2007-01-10,"Jan",NA,"Total",NA,NA,NA,NA,NA,NA,571
"21NC02WQ","J1330000",2007-01-10,"Jan",NA,NA,NA,NA,NA,NA,2007,NA,NA
"21NC02WQ","J1330000",2007-01-29,"Jan",NA,"Non-filterable",NA,NA,NA,NA,NA,758,NA
"21NC02WQ","J1330000",2007-01-29,"Jan",NA,NA,NA,NA,NA,NA,1574,NA,NA
"21NC02WQ","J1330000",2007-02-06,"Feb",NA,"Non-filterable",NA,NA,NA,NA,NA,1053,NA
"21NC02WQ","J1330000",2007-02-06,"Feb",NA,"Total",NA,NA,NA,NA,NA,NA,1228
"21NC02WQ","J1330000",2007-02-06,"Feb",NA,NA,NA,NA,NA,NA,1770,NA,NA
"21NC02WQ","J1330000",2007-02-20,"Feb",NA,"Non-filterable",NA,NA,NA,NA,NA,1996,NA
"21NC02WQ","J1330000",2007-02-20,"Feb",NA,NA,NA,NA,NA,NA,406,NA,NA
"21NC02WQ","J1330000",2007-03-08,"Mar",NA,"Non-filterable",NA,NA,NA,NA,NA,1024,NA
"21NC02WQ","J1330000",2007-03-08,"Mar",NA,"Total",NA,NA,NA,NA,NA,NA,1746
"21NC02WQ","J1330000",2007-03-08,"Mar",NA,NA,NA,NA,NA,NA,505,NA,NA
"21NC02WQ","J1330000",2007-03-20,"Mar",NA,"Non-filterable",NA,NA,NA,NA,NA,619,NA
"21NC02WQ","J1330000",2007-03-20,"Mar",NA,NA,NA,NA,NA,NA,478,NA,NA
"21NC02WQ","J1330000",2007-04-10,"Apr",NA,"Non-filterable",NA,NA,NA,NA,NA,996,NA
"21NC02WQ","J1330000",2007-04-10,"Apr",NA,"Total",NA,NA,NA,NA,NA,NA,996
"21NC02WQ","J1330000",2007-04-10,"Apr",NA,NA,NA,NA,NA,NA,602,NA,NA
"21NC02WQ","J1330000",2007-04-18,"Apr",NA,"Non-filterable",NA,NA,NA,NA,NA,1996,NA
"21NC02WQ","J1330000",2007-04-18,"Apr",NA,NA,NA,NA,NA,NA,556,NA,NA
"21NC02WQ","J1330000",2007-05-02,"May",NA,"Non-filterable",NA,NA,NA,NA,NA,1247,NA
"21NC02WQ","J1330000",2007-05-02,"May",NA,"Total",NA,NA,NA,NA,NA,NA,1014
"21NC02WQ","J1330000",2007-05-02,"May",NA,NA,NA,NA,NA,NA,804,NA,NA
"21NC02WQ","J1330000",2007-05-18,"May",NA,"Non-filterable",NA,NA,NA,NA,NA,1247,NA
"21NC02WQ","J1330000",2007-05-18,"May",NA,NA,NA,NA,NA,NA,628,NA,NA
"21NC02WQ","J1330000",2007-06-04,"Jun",NA,"Non-filterable",NA,NA,NA,NA,NA,1101,NA
"21NC02WQ","J1330000",2007-06-04,"Jun",NA,NA,NA,NA,NA,NA,823,NA,NA
"21NC02WQ","J1330000",2007-06-20,"Jun",NA,"Total",NA,NA,NA,NA,NA,NA,715
"21NC02WQ","J1330000",2007-06-20,"Jun",NA,NA,NA,NA,NA,NA,851,NA,NA
"21NC02WQ","J1330000",2007-07-01,"Jul",NA,NA,NA,NA,NA,NA,931,NA,NA
"21NC02WQ","J1330000",2007-07-17,"Jul",NA,"Total",NA,NA,NA,NA,NA,NA,374
"21NC02WQ","J1330000",2007-07-17,"Jul",NA,NA,NA,NA,NA,NA,895,NA,NA
"21NC02WQ","J1330000",2007-08-01,"Aug",NA,NA,NA,NA,NA,NA,951,NA,NA
"21NC02WQ","J1330000",2007-08-09,"Aug",NA,"Total",NA,NA,NA,NA,NA,NA,715
"21NC02WQ","J1330000",2007-08-09,"Aug",NA,NA,NA,NA,NA,NA,936,NA,NA
"21NC02WQ","J1330000",2007-09-04,"Sep",NA,"Total",NA,NA,NA,NA,NA,NA,383
"21NC02WQ","J1330000",2007-09-04,"Sep",NA,NA,NA,NA,NA,NA,890,NA,NA
"21NC02WQ","J1330000",2007-09-20,"Sep",NA,NA,NA,NA,NA,NA,801,NA,NA
"21NC02WQ","J1330000",2007-10-31,"Oct",NA,"Total",NA,NA,NA,NA,NA,NA,1024
"21NC02WQ","J1330000",2007-10-31,"Oct",NA,NA,NA,NA,NA,NA,532,NA,NA
"21NC03WQ","J1330000",2008-01-28,"Jan",NA,"Total",NA,NA,NA,281,NA,NA,NA
"21NC03WQ","J1330000",2008-01-28,"Jan",NA,NA,1014,NA,NA,NA,2013,NA,697
"21NC03WQ","J1330000",2008-04-30,"Apr",NA,"Total",NA,NA,NA,150,NA,NA,NA
"21NC03WQ","J1330000",2008-04-30,"Apr",NA,NA,768,NA,NA,NA,572,443,571
"21NC03WQ","J1330000",2008-05-27,"May",NA,"Total",NA,NA,NA,120,NA,NA,NA
"21NC03WQ","J1330000",2008-05-27,"May",NA,NA,393,NA,NA,NA,852,NA,1905
"21NC03WQ","J1330000",2008-06-25,"Jun",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2008-06-25,"Jun",NA,NA,1582,NA,NA,NA,914,NA,1591
"21NC03WQ","J1330000",2008-07-28,"Jul",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2008-07-28,"Jul",NA,NA,242,NA,NA,NA,932,1752,1737
"21NC03WQ","J1330000",2008-08-18,"Aug",NA,"Total",NA,NA,NA,99,NA,NA,NA
"21NC03WQ","J1330000",2008-08-18,"Aug",NA,NA,255,NA,NA,NA,891,NA,524
"21NC03WQ","J1330000",2008-09-04,"Sep",NA,"Total",NA,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2008-09-04,"Sep",NA,NA,748,NA,NA,NA,873,NA,1268
"21NC03WQ","J1330000",2008-10-16,"Oct",NA,"Total",NA,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2008-10-16,"Oct",NA,NA,697,NA,NA,NA,785,NA,393
"21NC03WQ","J1330000",2008-11-05,"Nov",NA,"Total",NA,NA,NA,99,NA,NA,NA
"21NC03WQ","J1330000",2008-11-05,"Nov",NA,NA,393,NA,NA,NA,577,NA,801
"21NC03WQ","J1330000",2008-12-03,"Dec",NA,"Total",NA,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2008-12-03,"Dec",NA,NA,1005,NA,NA,NA,2019,NA,1905
"21NC03WQ","J1330000",2009-01-05,"Jan",NA,"Total",NA,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2009-01-05,"Jan",NA,NA,383,NA,NA,NA,485,1711,866
"21NC03WQ","J1330000",2009-02-05,"Feb",NA,"Total",NA,NA,NA,52,NA,NA,NA
"21NC03WQ","J1330000",2009-02-05,"Feb",NA,NA,1896,NA,NA,NA,1711,NA,1436
"21NC03WQ","J1330000",2009-03-10,"Mar",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2009-03-10,"Mar",NA,NA,1024,NA,NA,NA,551,NA,1268
"21NC03WQ","J1330000",2009-04-07,"Apr",NA,"Total",NA,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2009-04-07,"Apr",NA,NA,393,NA,NA,NA,525,1901,502
"21NC03WQ","J1330000",2009-05-07,"May",NA,"Total",NA,NA,NA,150,NA,NA,NA
"21NC03WQ","J1330000",2009-05-07,"May",NA,NA,271,NA,NA,NA,805,NA,1667
"21NC03WQ","J1330000",2009-06-04,"Jun",NA,"Total",NA,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2009-06-04,"Jun",NA,NA,690,NA,NA,NA,870,NA,1718
"21NC03WQ","J1330000",2009-07-08,"Jul",NA,"Total",NA,NA,NA,150,NA,NA,NA
"21NC03WQ","J1330000",2009-07-08,"Jul",NA,NA,758,NA,NA,NA,928,NA,1257
"21NC03WQ","J1330000",2009-10-21,"Oct",NA,"Total",NA,NA,NA,165,NA,NA,NA
"21NC03WQ","J1330000",2009-10-21,"Oct",NA,NA,996,NA,NA,NA,596,NA,383
"21NC03WQ","J1330000",2010-01-21,"Jan",NA,"Total",NA,NA,NA,157,NA,NA,NA
"21NC03WQ","J1330000",2010-01-21,"Jan",NA,NA,730,NA,NA,NA,2002,NA,1898
"21NC03WQ","J1330000",2010-04-08,"Apr",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2010-04-08,"Apr",NA,NA,724,NA,NA,NA,806,1711,1220
"21NC03WQ","J1330000",2010-07-14,"Jul",NA,"Total",NA,NA,NA,195,NA,NA,NA
"21NC03WQ","J1330000",2010-07-14,"Jul",NA,NA,345,NA,NA,NA,933,1101,1101
"21NC03WQ","J1330000",2010-10-26,"Oct",NA,"Total",NA,NA,NA,185,NA,NA,NA
"21NC03WQ","J1330000",2010-10-26,"Oct",NA,NA,185,NA,NA,NA,630,488,1955
"21NC03WQ","J1330000",2011-01-05,"Jan",NA,"Total",NA,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2011-01-05,"Jan",NA,NA,1580,NA,NA,NA,1992,NA,1220
"21NC03WQ","J1330000",2011-04-06,"Apr",NA,"Total",NA,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2011-04-06,"Apr",NA,NA,758,NA,NA,NA,504,NA,2002
"21NC03WQ","J1330000",2011-07-11,"Jul",NA,"Total",NA,NA,NA,128,NA,NA,NA
"21NC03WQ","J1330000",2011-07-11,"Jul",NA,NA,374,NA,NA,NA,931,1580,1903
"21NC03WQ","J1330000",2011-10-17,"Oct",NA,"Total",NA,NA,NA,144,NA,NA,NA
"21NC03WQ","J1330000",2011-10-17,"Oct",NA,NA,1005,NA,NA,NA,778,NA,306
"21NC03WQ","J1330000",2012-01-09,"Jan",NA,"Total",NA,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2012-01-09,"Jan",NA,NA,1005,NA,NA,NA,482,NA,393
"21NC03WQ","J1330000",2012-04-10,"Apr",NA,"Total",NA,NA,NA,113,NA,NA,NA
"21NC03WQ","J1330000",2012-04-10,"Apr",NA,NA,1257,NA,NA,NA,626,1892,1436
"21NC03WQ","J1330000",2012-07-18,"Jul",NA,"Total",NA,NA,NA,139,NA,NA,NA
"21NC03WQ","J1330000",2012-07-18,"Jul",NA,NA,1053,NA,NA,NA,964,NA,1728
"21NC03WQ","J1330000",2012-08-07,"Aug",NA,"Total",NA,NA,NA,173,NA,NA,NA
"21NC03WQ","J1330000",2012-08-07,"Aug",NA,NA,326,NA,NA,NA,929,NA,1746
"21NC03WQ","J1330000",2012-09-25,"Sep",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2012-09-25,"Sep",NA,NA,739,NA,NA,NA,779,NA,1043
"21NC03WQ","J1330000",2012-10-08,"Oct",NA,"Total",NA,NA,NA,169,NA,NA,NA
"21NC03WQ","J1330000",2012-10-08,"Oct",NA,NA,365,NA,NA,NA,593,1605,592
"21NC03WQ","J1330000",2012-11-26,"Nov",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2012-11-26,"Nov",NA,NA,280,NA,NA,NA,478,NA,336
"21NC03WQ","J1330000",2012-12-04,"Dec",NA,"Total",NA,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2012-12-04,"Dec",NA,NA,715,NA,NA,NA,554,NA,345
"21NC03WQ","J1330000",2013-01-09,"Jan",NA,"Total",NA,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2013-01-09,"Jan",NA,NA,1033,NA,NA,NA,458,NA,1235
"21NC03WQ","J1330000",2013-02-20,"Feb",NA,"Total",NA,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2013-02-20,"Feb",NA,NA,697,NA,NA,NA,1903,NA,548
"21NC03WQ","J1330000",2013-03-18,"Mar",NA,"Total",NA,NA,NA,156,NA,NA,NA
"21NC03WQ","J1330000",2013-03-18,"Mar",NA,NA,979,NA,NA,NA,448,NA,1220
"21NC03WQ","J1330000",2013-04-04,"Apr",NA,"Total",NA,NA,NA,173,NA,NA,NA
"21NC03WQ","J1330000",2013-04-04,"Apr",NA,NA,336,NA,NA,NA,483,NA,1452
"21NC03WQ","J1330000",2013-05-09,"May",NA,"Total",NA,NA,NA,107,NA,NA,NA
"21NC03WQ","J1330000",2013-05-09,"May",NA,NA,221,NA,NA,NA,620,NA,619
"21NC03WQ","J1330000",2013-06-06,"Jun",NA,"Total",NA,NA,NA,159,NA,NA,NA
"21NC03WQ","J1330000",2013-06-06,"Jun",NA,NA,235,NA,NA,NA,808,NA,443
"21NC03WQ","J1330000",2013-07-15,"Jul",NA,"Total",NA,NA,NA,139,NA,NA,NA
"21NC03WQ","J1330000",2013-07-15,"Jul",NA,NA,209,NA,NA,NA,889,1605,1892
"21NC03WQ","J1330000",2013-08-13,"Aug",NA,"Total",NA,NA,NA,165,NA,NA,NA
"21NC03WQ","J1330000",2013-08-13,"Aug",NA,NA,326,NA,NA,NA,891,NA,1835
"21NC03WQ","J1330000",2013-09-09,"Sep",NA,"Total",758,NA,NA,120,NA,NA,NA
"21NC03WQ","J1330000",2013-09-09,"Sep",NA,NA,NA,NA,NA,NA,850,NA,355
"21NC03WQ","J1330000",2013-10-23,"Oct",NA,"Total",1241,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2013-10-23,"Oct",NA,NA,NA,NA,NA,NA,646,NA,NA
"21NC03WQ","J1330000",2013-11-12,"Nov",NA,"Total",739,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2013-11-12,"Nov",NA,NA,NA,NA,NA,NA,525,NA,1247
"21NC03WQ","J1330000",2013-12-09,"Dec",NA,"Total",355,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2013-12-09,"Dec",NA,NA,NA,NA,NA,NA,446,NA,1457
"21NC03WQ","J1330000",2014-01-22,"Jan",NA,"Total",1014,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2014-01-22,"Jan",NA,NA,NA,NA,NA,NA,1752,NA,1580
"21NC03WQ","J1330000",2014-02-20,"Feb",NA,"Total",724,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2014-02-20,"Feb",NA,NA,NA,NA,NA,NA,458,NA,646
"21NC03WQ","J1330000",2014-03-31,"Mar",NA,"Total",355,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2014-03-31,"Mar",NA,NA,NA,NA,NA,NA,508,NA,524
"21NC03WQ","J1330000",2014-04-24,"Apr",NA,"Total",724,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2014-04-24,"Apr",NA,NA,NA,NA,NA,NA,672,NA,1253
"21NC03WQ","J1330000",2014-05-13,"May",NA,"Total",1043,NA,NA,120,NA,NA,NA
"21NC03WQ","J1330000",2014-05-13,"May",NA,NA,NA,NA,NA,NA,889,NA,1024
"21NC03WQ","J1330000",2014-06-11,"Jun",NA,"Total",393,NA,NA,99,NA,NA,NA
"21NC03WQ","J1330000",2014-06-11,"Jun",NA,NA,NA,NA,NA,NA,917,NA,1591
"21NC03WQ","J1330000",2014-07-08,"Jul",NA,"Total",294,NA,NA,128,NA,NA,NA
"21NC03WQ","J1330000",2014-07-08,"Jul",NA,NA,NA,NA,NA,NA,870,NA,730
"21NC03WQ","J1330000",2014-09-15,"Sep",NA,"Total",285,NA,NA,120,NA,NA,NA
"21NC03WQ","J1330000",2014-09-15,"Sep",NA,NA,NA,NA,NA,NA,895,NA,690
"21NC03WQ","J1330000",2014-10-02,"Oct",NA,"Total",697,NA,NA,99,NA,NA,NA
"21NC03WQ","J1330000",2014-10-02,"Oct",NA,NA,NA,NA,NA,NA,823,NA,706
"21NC03WQ","J1330000",2014-11-03,"Nov",NA,"Total",316,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2014-11-03,"Nov",NA,NA,NA,NA,NA,NA,551,NA,393
"21NC03WQ","J1330000",2014-12-08,"Dec",NA,"Total",706,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2014-12-08,"Dec",NA,NA,NA,NA,NA,NA,453,NA,1053
"21NC03WQ","J1330000",2015-01-15,"Jan",NA,"Total",739,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2015-01-15,"Jan",NA,NA,NA,NA,NA,NA,1752,1580,592
"21NC03WQ","J1330000",2015-02-09,"Feb",NA,"Total",690,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2015-02-09,"Feb",NA,NA,NA,NA,NA,NA,479,NA,1053
"21NC03WQ","J1330000",2015-03-17,"Mar",NA,"Total",697,NA,NA,52,NA,NA,NA
"21NC03WQ","J1330000",2015-03-17,"Mar",NA,NA,NA,NA,NA,NA,541,NA,1570
"21NC03WQ","J1330000",2015-04-22,"Apr",NA,"Total",355,NA,NA,157,NA,NA,NA
"21NC03WQ","J1330000",2015-04-22,"Apr",NA,NA,NA,NA,NA,NA,599,502,801
"21NC03WQ","J1330000",2015-05-07,"May",NA,"Total",730,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2015-05-07,"May",NA,NA,NA,NA,NA,NA,781,NA,1253
"21NC03WQ","J1330000",2015-06-16,"Jun",NA,"Total",345,NA,NA,107,NA,NA,NA
"21NC03WQ","J1330000",2015-06-16,"Jun",NA,NA,NA,NA,NA,NA,916,NA,748
"21NC03WQ","J1330000",2015-07-15,"Jul",NA,"Total",365,NA,NA,99,NA,NA,NA
"21NC03WQ","J1330000",2015-07-15,"Jul",NA,NA,NA,NA,NA,NA,897,NA,1235
"21NC03WQ","J1330000",2015-08-05,"Aug",NA,"Total",1014,NA,NA,113,NA,NA,NA
"21NC03WQ","J1330000",2015-08-05,"Aug",NA,NA,NA,NA,NA,NA,915,NA,690
"21NC03WQ","J1330000",2015-09-09,"Sep",NA,"Total",988,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2015-09-09,"Sep",NA,NA,NA,NA,NA,NA,890,NA,336
"21NC03WQ","J1330000",2015-10-26,"Oct",NA,"Total",150,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2015-10-26,"Oct",NA,NA,NA,NA,NA,NA,622,NA,316
"21NC03WQ","J1330000",2015-12-01,"Dec",NA,"Total",300,NA,NA,113,NA,NA,NA
"21NC03WQ","J1330000",2015-12-01,"Dec",NA,NA,NA,NA,NA,NA,484,NA,1273
"21NC03WQ","J1330000",2016-01-13,"Jan",NA,"Total",316,NA,NA,NA,NA,NA,NA
"21NC03WQ","J1330000",2016-01-13,"Jan",NA,NA,NA,NA,NA,NA,2002,NA,1760
"21NC03WQ","J1330000",2016-02-09,"Feb",NA,"Total",383,NA,NA,42,NA,NA,NA
"21NC03WQ","J1330000",2016-02-09,"Feb",NA,NA,NA,NA,NA,NA,404,NA,1610
"21NC03WQ","J1330000",2016-03-09,"Mar",NA,"Total",250,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2016-03-09,"Mar",NA,NA,NA,NA,NA,NA,595,NA,1262
"21NC03WQ","J1330000",2016-04-13,"Apr",NA,"Total",697,NA,NA,113,NA,NA,NA
"21NC03WQ","J1330000",2016-04-13,"Apr",NA,NA,NA,NA,NA,NA,598,502,844
"21NC03WQ","J1330000",2016-05-12,"May",NA,"Total",326,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2016-05-12,"May",NA,NA,NA,NA,NA,NA,803,NA,1430
"21NC03WQ","J1330000",2016-06-14,"Jun",NA,"Total",316,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2016-06-14,"Jun",NA,NA,NA,NA,NA,NA,869,NA,996
